采集时间,数据条数,工作电压,平均风速,风向,降雨量,平均温度,湿度,气压,总辐射,总辐射累计量,日照时数,土壤水分,土壤温度,土壤介电常数,土壤电导率,土壤水分,土壤温度,土壤介电常数,土壤电导率,土壤水分,土壤温度,土壤介电常数,土壤电导率
2020/1/24 2:00,5252,12.52774,0.711,152.4,0,1.613,92.5,1017,-0.35,-0.001,0.5,34.99333,3.6,20.92333,0.5,24.74833,4.4,13.24667,0.3,16.01667,5.33,8.231667,0.2
2020/1/24 2:30,5253,12.52577,0.375,113.6,0,1.355,91.6,1017,-1.107,-0.002,0.5,34.99833,3.6,20.925,0.5,24.735,4.4,13.235,0.3,16.02833,5.343333,8.236667,0.2
2020/1/24 3:00,5254,12.52328,0.472,114.4,0,1.228,92.4,1017,-0.313,-0.001,0.5,34.99666,3.598333,20.93333,0.5,24.70667,4.4,13.22,0.3,16.06,5.343333,8.258333,0.2
2020/1/24 3:30,5255,12.51324,0.395,74.15,0,1.005,92.4,1017,-0.934,-0.002,0.5,34.99833,3.526666,20.93667,0.5,24.75333,4.4,13.24667,0.3,16.03333,5.35,8.243333,0.2
2020/1/24 4:00,5256,12.51324,0,91.4,0,0.67,92.3,1017,-0.764,-0.001,0.5,35,3.5,20.93,0.5,24.71333,4.4,13.22167,0.3,16.03333,5.36,8.243333,0.2
2020/1/24 4:30,5257,12.50736,0,101.3,0,0.497,92.7,1017,-0.525,-0.001,0.5,34.99833,3.5,20.92667,0.5,24.72,4.4,13.22833,0.3,16.02333,5.358333,8.245,0.2
2020/1/24 5:00,5258,12.51321,0.186,169.9,0,0.363,92.9,1017,-0.346,-0.001,0.5,34.99833,3.491667,20.92333,0.5,24.73166,4.4,13.23,0.3,16.02167,5.368333,8.243333,0.2
2020/1/24 5:30,5259,12.50002,0.607,167.3,0,1.045,93.3,1017,0.103,0,0.5,34.99166,3.443333,20.92167,0.5,24.72167,4.4,13.22667,0.3,16.09167,5.371666,8.273334,0.2
2020/1/24 6:00,5260,12.50825,0.039,254.3,0,1.102,90.4,1017,-0.665,-0.001,0.5,34.995,3.403333,20.92333,0.5,24.70667,4.4,13.21833,0.3,16.07667,5.375,8.27,0.2
2020/1/24 6:30,5261,12.50012,0.168,171.5,0,0.713,91.4,1017,-0.37,-0.001,0.5,34.99666,3.4,20.92333,0.5,24.735,4.4,13.23333,0.3,16.09833,5.378333,8.271667,0.2
2020/1/24 7:00,5262,12.5051,0.031,168.7,0,0.66,91.9,1018,-0.324,-0.001,0.5,34.99333,3.4,20.92167,0.5,24.715,4.4,13.22167,0.3,16.11667,5.38,8.285,0.2
2020/1/24 7:30,5263,12.49862,0.099,117.6,0,0.785,91.5,1018,-0.283,-0.001,0.5,34.995,3.4,20.91333,0.5,24.69833,4.4,13.215,0.3,16.12333,5.386666,8.293333,0.2
2020/1/24 8:00,5264,12.48862,0.025,223.1,0,0.783,91,1019,3.509,0.006,0.5,34.99666,3.388333,20.92667,0.5,24.71167,4.4,13.21833,0.3,16.14,5.385,8.298333,0.2
2020/1/24 8:30,5265,12.48938,0.123,243.5,0,1.267,90.6,1019,8.87,0.016,0.5,34.995,3.338333,20.92833,0.5,24.73,4.4,13.22833,0.3,16.15,5.388333,8.301666,0.2
2020/1/24 9:00,5266,12.50147,0.144,169.6,0,2.287,88.7,1020,21.92,0.039,0.5,34.99166,3.308333,20.91666,0.5,24.72667,4.4,13.22833,0.3,16.08833,5.4,8.275,0.2
2020/1/24 9:30,5267,12.52732,0.507,159.6,0,3.258,81.5,1020,31.63,0.057,0.5,34.99333,3.3,20.91666,0.5,24.745,4.4,13.235,0.3,16.055,5.395,8.258333,0.2
2020/1/24 10:00,5268,12.54434,1.155,109.5,0,3.64,78.61,1020,46.16,0.083,0.5,34.98667,3.3,20.91666,0.5,24.76333,4.4,13.25333,0.3,16.165,5.391667,8.309999,0.2
2020/1/24 10:30,5269,12.59406,1.29,93.6,0,3.95,76.26,1020,50.63,0.091,0.5,34.99666,3.3,20.92,0.5,24.72,4.4,13.22833,0.3,16.31,5.39,8.383333,0.2
2020/1/24 11:00,5270,12.60625,1.388,95.8,0,4.467,74.27,1020,64.83,0.117,0.5,34.995,3.3,20.925,0.5,24.71333,4.4,13.22,0.3,16.285,5.386666,8.368333,0.2
2020/1/24 11:30,5271,12.66292,1.106,76.44,0,5.193,69.4,1020,95.8,0.172,0.5,34.99,3.3,20.915,0.5,24.67333,4.4,13.19333,0.3,16.14,5.388333,8.296666,0.2
2020/1/24 12:00,5272,12.81957,2.241,70.78,0,6.01,61.66,1020,104.8,0.189,0.5,34.99666,3.31,20.92667,0.5,24.73833,4.4,13.23833,0.3,16.17667,5.393333,8.32,0.2
2020/1/24 12:30,5273,12.77649,2.233,78.48,0,6.453,58.16,1019,121.6,0.219,0.5,34.985,3.378333,20.925,0.5,24.67333,4.4,13.20333,0.3,16.23,5.395,8.339999,0.2
2020/1/24 13:00,5274,12.85938,1.787,78.79,0,6.9,57.85,1019,123.2,0.222,0.5,34.99,3.4,20.91,0.5,24.67,4.4,13.19833,0.3,16.14,5.398333,8.299999,0.2
2020/1/24 13:30,5275,12.95173,1.564,73.18,0,7.093,57.78,1018,124,0.223,0.5,34.98333,3.406667,20.91166,0.5,24.63167,4.4,13.17167,0.3,16.185,5.391667,8.32,0.2
2020/1/24 14:00,5276,12.94316,2.41,91.4,0,7.225,53.33,1018,111.7,0.201,0.5,34.98667,3.495,20.91166,0.5,24.64333,4.4,13.175,0.3,16.19167,5.391667,8.325,0.2
2020/1/24 14:30,5277,12.82547,2.289,103.4,0,7.023,51.86,1018,58.57,0.105,0.5,34.98,3.56,20.905,0.5,24.71167,4.4,13.21833,0.3,16.16333,5.383333,8.315,0.2
2020/1/24 15:00,5278,12.75208,2.33,113.2,0,6.783,55.54,1018,58.66,0.106,0.5,34.98333,3.605,20.90833,0.5,24.705,4.4,13.21833,0.3,16.08167,5.396667,8.266666,0.2
2020/1/24 15:30,5279,12.71599,2.741,118.6,0,6.423,59.39,1018,46.61,0.084,0.5,34.98167,3.696666,20.905,0.5,24.66,4.4,13.19167,0.3,16.14167,5.39,8.293333,0.2
2020/1/24 16:00,5280,12.64839,2.816,114.2,0,6.065,61.22,1018,26.87,0.048,0.5,34.97333,3.741667,20.905,0.5,24.655,4.4,13.185,0.3,16.27,5.381667,8.37,0.2
2020/1/24 16:30,5281,12.61399,2.888,116.5,0,5.692,60.78,1018,20.71,0.037,0.5,34.97667,3.813333,20.9,0.5,24.67667,4.4,13.2,0.3,16.28167,5.385,8.371667,0.2
2020/1/24 17:00,5282,12.56648,2.644,119.4,0,5.428,58.43,1018,10.28,0.019,0.5,34.985,3.9,20.90333,0.5,24.73333,4.4,13.23333,0.3,16.19667,5.38,8.328333,0.2
2020/1/24 17:30,5283,12.5264,2.228,113.9,0,5.038,60.61,1018,4.533,0.008,0.5,34.97166,3.921667,20.90167,0.5,24.725,4.4,13.22667,0.3,16.08833,5.386666,8.27,0.2
2020/1/24 18:00,5284,12.5076,2.094,123.6,0,4.788,60.85,1018,0.234,0,0.5,34.985,3.998333,20.90333,0.5,24.67833,4.4,13.19833,0.3,16.08,5.365,8.27,0.2
2020/1/24 18:30,5285,12.50529,1.829,112.6,0,4.547,61.59,1019,-0.561,-0.001,0.5,34.97667,4.001667,20.9,0.5,24.68667,4.4,13.20833,0.3,16.00833,5.38,8.226666,0.2
2020/1/24 19:00,5286,12.5038,1.815,115.6,0,4.457,62.19,1019,-0.375,-0.001,0.5,34.97833,4.043333,20.905,0.5,24.69666,4.4,13.21,0.3,16.065,5.375,8.258333,0.2
2020/1/24 19:30,5287,12.49203,1.702,111.2,0,4.312,63.24,1019,-0.529,-0.001,0.5,34.97333,4.091666,20.90167,0.5,24.68333,4.405,13.195,0.3,16.11,5.371666,8.288333,0.2
2020/1/24 20:00,5288,12.49374,2.1,103.9,0,4.123,63.43,1019,-0.587,-0.001,0.5,34.98,4.098333,20.9,0.5,24.67667,4.411666,13.195,0.3,16.095,5.37,8.27,0.2
2020/1/24 20:30,5289,12.48379,1.542,107.5,0,3.842,65.27,1019,-0.706,-0.001,0.5,34.97333,4.098333,20.90333,0.5,24.66,4.465,13.17667,0.3,16.19167,5.375,8.325,0.2
2020/1/24 21:00,5290,12.48335,2.265,102.5,0,3.633,65.54,1020,-0.532,-0.001,0.5,34.96333,4.098333,20.90167,0.5,24.65667,4.493333,13.18333,0.3,16.175,5.38,8.315,0.2
2020/1/24 21:30,5291,12.48335,1.481,108.4,0,3.427,66.71,1020,-0.672,-0.001,0.5,34.97166,4.098333,20.9,0.5,24.66833,4.5,13.19167,0.3,16.20667,5.38,8.333333,0.2
2020/1/24 22:00,5292,12.48197,1.615,112.8,0,3.193,67.72,1020,-0.578,-0.001,0.5,34.97667,4.1,20.90333,0.5,24.66333,4.5,13.18667,0.3,16.19667,5.385,8.33,0.2
2020/1/24 22:30,5293,12.48197,0.841,122.5,0,3.13,68.14,1020,-0.51,-0.001,0.5,34.97166,4.1,20.9,0.5,24.66,4.5,13.18167,0.3,16.22333,5.393333,8.346666,0.2
2020/1/24 23:00,5294,12.47397,0.741,88.7,0,3.045,66.78,1020,-0.676,-0.001,0.5,34.96667,4.096666,20.9,0.5,24.645,4.5,13.17833,0.3,16.21667,5.398333,8.338333,0.2
2020/1/24 23:30,5295,12.48039,0.595,73.17,0,2.775,68.09,1020,-0.658,-0.001,0.5,34.96,4.083333,20.9,0.5,24.63667,4.501666,13.17833,0.3,16.23,5.393333,8.346666,0.2
2020/1/25 0:00,5296,12.47781,0.184,65.23,0,2.418,71.02,1020,-0.963,-0.002,0.5,34.96333,4.04,20.9,0.5,24.64667,4.505,13.18833,0.3,16.23,5.4,8.343333,0.2
2020/1/25 0:30,5297,12.4777,0,108.6,0,2.002,75.11,1019,-0.849,-0.002,0.5,34.96,4.003333,20.90167,0.5,24.66333,4.523333,13.19167,0.3,16.23667,5.398333,8.344999,0.2
2020/1/25 1:00,5298,12.47131,0,157.1,0,1.735,77.77,1019,-0.155,0,0.5,34.96167,4,20.9,0.5,24.64667,4.561666,13.16667,0.3,16.24166,5.4,8.351666,0.2
2020/1/25 1:30,5299,12.47415,0,181.6,0,1.668,78,1019,-0.086,0,0.5,34.96667,4,20.89833,0.5,24.66333,4.574999,13.185,0.3,16.23,5.396667,8.341666,0.2
2020/1/25 2:00,5300,12.47242,0.061,236.2,0,1.643,76.38,1019,-0.321,-0.001,0.5,34.96,3.996666,20.89833,0.5,24.64167,4.595,13.17333,0.3,16.24333,5.4,8.353333,0.2
2020/1/25 2:30,5301,12.47068,0,135.5,0,1.465,80.9,1018,-0.477,-0.001,0.5,34.95333,3.993333,20.9,0.5,24.65167,4.599999,13.17833,0.3,16.19833,5.4,8.33,0.2
2020/1/25 3:00,5302,12.46571,0,223.7,0,1.45,79.51,1018,0.006,0,0.5,34.95833,3.97,20.9,0.5,24.625,4.599999,13.16833,0.3,16.19667,5.4,8.333333,0.2
2020/1/25 3:30,5303,12.46787,0,62.44,0,1.463,82.6,1018,0.108,0,0.5,34.96167,3.918333,20.9,0.5,24.65667,4.599999,13.18667,0.3,16.25833,5.4,8.358333,0.2
2020/1/25 4:00,5304,12.46658,0,117.5,0,1.638,84.2,1018,0.04,0,0.5,34.95166,3.901666,20.9,0.5,24.65667,4.599999,13.18333,0.3,16.21333,5.4,8.34,0.2
2020/1/25 4:30,5305,12.46547,0.018,71.61,0,1.522,83.5,1017,-0.225,0,0.5,34.97166,3.9,20.9,0.5,24.66333,4.599999,13.18,0.3,16.22167,5.4,8.341666,0.2
2020/1/25 5:00,5306,12.46001,0.064,271,0,1.41,81.8,1017,-0.372,-0.001,0.5,34.94833,3.9,20.9,0.5,24.63166,4.599999,13.17833,0.3,16.215,5.4,8.335,0.2
2020/1/25 5:30,5307,12.46235,0.036,318.3,0,1.267,82.3,1017,-0.321,-0.001,0.5,34.945,3.898333,20.9,0.5,24.645,4.599999,13.17333,0.3,16.21,5.4,8.331667,0.2
2020/1/25 6:00,5308,12.46063,0,232,0,1.147,82.7,1017,-0.66,-0.001,0.5,34.96833,3.885,20.89833,0.5,24.64833,4.599999,13.17667,0.3,16.22,5.4,8.339999,0.2
2020/1/25 6:30,5309,12.4534,0.147,101,0,0.745,85.3,1017,-0.603,-0.001,0.5,34.95333,3.87,20.9,0.5,24.65667,4.599999,13.185,0.3,16.23833,5.4,8.355,0.2
2020/1/25 7:00,5310,12.4534,0,236.5,0,0.91,82.8,1017,0.243,0,0.5,34.95333,3.828333,20.89833,0.5,24.645,4.599999,13.18333,0.3,16.24,5.4,8.346666,0.2
2020/1/25 7:30,5311,12.4545,0.017,214.4,0,0.943,85.9,1018,0.063,0,0.5,34.94667,3.813333,20.9,0.5,24.65167,4.599999,13.185,0.3,16.20833,5.4,8.33,0.2
2020/1/25 8:00,5312,12.44127,0.213,320.2,0,0.957,85.1,1018,1.927,0.003,0.5,34.93834,3.8,20.90167,0.5,24.645,4.599999,13.18333,0.3,16.16,5.4,8.311666,0.2
2020/1/25 8:30,5313,12.44259,0.107,209,0,1.36,83.7,1018,7.867,0.014,0.5,34.945,3.8,20.89833,0.5,24.64667,4.599999,13.175,0.3,16.18667,5.4,8.328333,0.2
2020/1/25 9:00,5314,12.4531,0.003,78.52,0,1.782,85.4,1018,18.24,0.033,0.5,34.94167,3.791667,20.89833,0.5,24.64333,4.599999,13.17833,0.3,16.24833,5.4,8.355,0.2
2020/1/25 9:30,5315,12.47288,0.002,65.86,0,2.553,79.24,1018,30.51,0.055,0.5,34.94167,3.755,20.89667,0.5,24.65333,4.599999,13.19333,0.3,16.175,5.4,8.315,0.2
2020/1/25 10:00,5316,12.50317,0.105,129.8,0,3.383,73.17,1019,42.97,0.077,0.5,34.95333,3.708333,20.9,0.5,24.68667,4.599999,13.20167,0.3,16.08833,5.4,8.275,0.2
2020/1/25 10:30,5317,12.53022,0.887,281.9,0,3.802,80.7,1019,54.58,0.098,0.5,34.945,3.7,20.89833,0.5,24.755,4.599999,13.24333,0.3,16.13167,5.4,8.296666,0.2
2020/1/25 11:00,5318,12.57307,0.792,302.2,0,4.197,80.7,1019,71.63,0.129,0.5,34.94167,3.7,20.89667,0.5,24.70167,4.599999,13.215,0.3,16.24333,5.403333,8.349999,0.2
2020/1/25 11:30,5319,12.65108,0.685,257.2,0,4.72,76.47,1018,89.9,0.162,0.5,34.95333,3.7,20.9,0.5,24.63833,4.599999,13.17167,0.3,16.24166,5.403333,8.353333,0.2
2020/1/25 12:00,5320,12.70868,0.893,250.8,0,5.108,72.24,1018,94.6,0.17,0.5,34.935,3.715,20.9,0.5,24.63167,4.599999,13.17,0.3,16.17333,5.405,8.316667,0.2
2020/1/25 12:30,5321,12.7804,0.642,237.1,0,5.655,70.13,1017,126.1,0.227,0.5,34.93,3.778333,20.9,0.5,24.68833,4.599999,13.20667,0.3,16.15833,5.416667,8.309999,0.2
2020/1/25 13:00,5322,12.78062,0.691,230,0,6.102,67.58,1017,132.3,0.238,0.5,34.92333,3.8,20.895,0.5,24.64833,4.599999,13.19167,0.3,16.205,5.415,8.328333,0.2
2020/1/25 13:30,5323,12.944,0.661,131.2,0,6.648,63.57,1016,138.7,0.25,0.5,34.92,3.851666,20.9,0.5,24.625,4.599999,13.16333,0.3,16.21833,5.416667,8.335,0.2
2020/1/25 14:00,5324,12.91647,0.825,189.3,0,6.707,61.37,1016,125.3,0.226,0.5,34.90667,3.9,20.89833,0.5,24.62833,4.599999,13.16833,0.3,16.19,5.415,8.323333,0.2
2020/1/25 14:30,5325,12.96203,0.401,200.5,0,7.01,59.75,1015,122.6,0.221,0.5,34.89333,3.965,20.89,0.5,24.62833,4.599999,13.165,0.3,16.17833,5.425,8.318333,0.2
2020/1/25 15:00,5326,12.97342,0.807,118.3,0,7.083,59.67,1015,114.9,0.207,0.5,34.89667,4.035,20.895,0.5,24.62667,4.599999,13.16,0.3,16.15333,5.431666,8.304999,0.2
2020/1/25 15:30,5327,12.8539,0.295,111.1,0,7.28,57.12,1015,90.7,0.163,0.5,34.885,4.103333,20.88333,0.5,24.635,4.599999,13.18333,0.3,16.24667,5.425,8.355,0.2
2020/1/25 16:00,5328,12.8134,0.675,74.1,0,7.185,58.84,1015,66.11,0.119,0.5,34.89,4.196666,20.89,0.5,24.67833,4.599999,13.20333,0.3,16.13833,5.431666,8.299999,0.2
2020/1/25 16:30,5329,12.7461,0.419,86.4,0,7.145,59,1015,46.54,0.084,0.5,34.89833,4.278333,20.89,0.5,24.635,4.599999,13.17833,0.3,16.12,5.438333,8.285,0.2
2020/1/25 17:00,5330,12.66245,0.468,68.31,0,6.94,60.93,1015,25.65,0.046,0.5,34.87666,4.378333,20.87667,0.5,24.63333,4.599999,13.17667,0.3,16.25333,5.431666,8.358333,0.2
2020/1/25 17:30,5331,12.59843,0.263,46.69,0,6.645,66.07,1015,10.49,0.019,0.5,34.88,4.425,20.87833,0.5,24.65833,4.599999,13.18667,0.3,16.29833,5.428333,8.376666,0.2
2020/1/25 18:00,5332,12.55957,0.126,53.75,0,6.053,69.75,1015,0.416,0.001,0.5,34.88,4.5,20.87667,0.5,24.71333,4.599999,13.21833,0.3,16.16333,5.443333,8.306666,0.2
2020/1/25 18:30,5333,12.54426,0.65,43.43,0,5.412,72.34,1015,-0.766,-0.001,0.5,34.87833,4.555,20.87833,0.5,24.67667,4.61,13.19833,0.3,16.04333,5.46,8.249999,0.2
2020/1/25 19:00,5334,12.52248,0.7,68.99,0,4.913,73.75,1015,-0.985,-0.002,0.5,34.87833,4.599999,20.87833,0.5,24.66833,4.646667,13.20667,0.3,16.00167,5.455,8.23,0.2
2020/1/25 19:30,5335,12.50576,0.348,43.73,0,4.442,73.37,1015,-1.124,-0.002,0.5,34.88166,4.61,20.88,0.5,24.66333,4.683333,13.18833,0.3,16.09167,5.443333,8.271667,0.2
2020/1/25 20:00,5336,12.49094,0.001,81.5,0,3.853,76.05,1016,-0.651,-0.001,0.5,34.875,4.656666,20.875,0.5,24.61833,4.699999,13.16333,0.3,16.13167,5.465,8.29,0.2
2020/1/25 20:30,5337,12.47794,0.097,108.8,0,3.527,78.31,1016,-0.472,-0.001,0.5,34.86833,4.678333,20.86666,0.5,24.62333,4.699999,13.16167,0.3,16.22,5.476666,8.34,0.2
2020/1/25 21:00,5338,12.46805,0.438,75.67,0,3.832,71.95,1016,-0.05,0,0.5,34.87,4.695,20.86833,0.5,24.62667,4.705,13.16167,0.3,16.22333,5.483333,8.339999,0.2
2020/1/25 21:30,5339,12.45971,0.162,74.24,0,3.422,76.36,1016,-0.776,-0.001,0.5,34.87833,4.693333,20.87667,0.5,24.62667,4.745,13.16667,0.3,16.22833,5.475,8.341666,0.2
2020/1/25 22:00,5340,12.45289,0.262,63.12,0,3.175,77.14,1016,-0.372,-0.001,0.5,34.87666,4.68,20.87667,0.5,24.64667,4.795,13.18,0.3,16.2,5.496666,8.328333,0.2
2020/1/25 22:30,5341,12.44802,0,102,0,3.23,76.07,1015,-0.266,0,0.5,34.87833,4.661666,20.87667,0.5,24.63,4.8,13.17333,0.3,16.21667,5.5,8.341666,0.2
2020/1/25 23:00,5342,12.44624,0,269.4,0,3.06,76.98,1016,-0.556,-0.001,0.5,34.86833,4.625,20.86833,0.5,24.64667,4.8,13.185,0.3,16.19667,5.496666,8.325,0.2
2020/1/25 23:30,5343,12.44332,0.014,241.7,0,2.738,79.55,1016,-0.34,-0.001,0.5,34.86833,4.606667,20.86833,0.5,24.62667,4.8,13.16833,0.3,16.15333,5.496666,8.309999,0.2
2020/1/26 0:00,5344,12.43551,0.001,180.7,0,2.517,82.4,1015,-0.334,-0.001,0.5,34.865,4.599999,20.865,0.5,24.64333,4.8,13.175,0.3,16.19,5.5,8.326666,0.2
2020/1/26 0:30,5345,12.43551,0,189.3,0,2.497,82.6,1015,-0.223,0,0.5,34.875,4.599999,20.87333,0.5,24.625,4.811666,13.15667,0.3,16.17167,5.498333,8.315,0.2
2020/1/26 1:00,5346,12.4368,0,211.2,0,2.48,82.8,1016,-0.219,0,0.5,34.865,4.599999,20.865,0.5,24.64167,4.848333,13.17167,0.3,16.195,5.5,8.326666,0.2
2020/1/26 1:30,5347,12.43524,0,159.2,0,2.397,84.3,1015,-0.179,0,0.5,34.85167,4.598333,20.85166,0.5,24.62333,4.885,13.16167,0.3,16.14333,5.5,8.298333,0.2
2020/1/26 2:00,5348,12.4292,0.178,245.9,0,2.377,83.9,1016,0.029,0,0.5,34.86666,4.574999,20.86666,0.5,24.62167,4.893333,13.16667,0.3,16.17,5.498333,8.309999,0.2
2020/1/26 2:30,5349,12.43249,0.029,218.9,0,2.613,84.5,1016,0.078,0,0.5,34.85833,4.518333,20.85833,0.5,24.635,4.9,13.17333,0.3,16.18833,5.5,8.321667,0.2
2020/1/26 3:00,5350,12.42993,0.053,158.1,0,2.69,84,1016,0.021,0,0.5,34.87,4.5,20.87,0.5,24.64333,4.9,13.17667,0.3,16.17833,5.5,8.313334,0.2
2020/1/26 3:30,5351,12.42894,0.276,164.7,0,3.193,80.1,1016,-0.212,0,0.5,34.86666,4.5,20.86666,0.5,24.62667,4.9,13.165,0.3,16.16333,5.501666,8.308332,0.2
2020/1/26 4:00,5352,12.42408,0.851,125,0,3.582,79.42,1016,-1.142,-0.002,0.5,34.86,4.5,20.86,0.5,24.63167,4.9,13.175,0.3,16.17,5.506667,8.315,0.2
2020/1/26 4:30,5353,12.42696,0.627,132.3,0.2,3.36,81.5,1016,-0.842,-0.002,0.5,34.86333,4.493333,20.86333,0.5,24.65,4.9,13.185,0.3,16.15667,5.518333,8.308332,0.2
2020/1/26 5:00,5354,12.42466,0.404,174.8,0,3.12,84.6,1016,-0.6,-0.001,0.5,34.86333,4.485,20.86333,0.5,24.63,4.9,13.16333,0.3,16.20333,5.533333,8.331667,0.2
2020/1/26 5:30,5355,12.42422,0.162,250.7,0.1,2.863,86.7,1015,-0.46,-0.001,0.5,34.85667,4.465,20.85666,0.5,24.63333,4.9,13.16667,0.3,16.2,5.541666,8.331667,0.2
2020/1/26 6:00,5356,12.41829,0.623,262.2,0,2.347,89.9,1015,-0.578,-0.001,0.5,34.85333,4.415,20.85333,0.5,24.62167,4.901666,13.16333,0.3,16.21333,5.546667,8.336666,0.2
2020/1/26 6:30,5357,12.42126,0.31,271.1,0,2.357,89.5,1015,-0.445,-0.001,0.5,34.85833,4.406667,20.85833,0.5,24.64,4.901666,13.16,0.3,16.195,5.548333,8.321667,0.2
2020/1/26 7:00,5358,12.41875,0.022,200,0,2.31,90,1015,-0.295,-0.001,0.5,34.85833,4.4,20.85833,0.5,24.63,4.901666,13.16167,0.3,16.20667,5.55,8.333333,0.2
2020/1/26 7:30,5359,12.41792,0.068,205.8,0,2.263,90.5,1015,-0.101,0,0.5,34.84666,4.4,20.84667,0.5,24.63833,4.906667,13.16333,0.3,16.22167,5.531667,8.341666,0.2
2020/1/26 8:00,5360,12.40515,0.041,305.8,0,2.3,90.7,1016,2.904,0.005,0.5,34.84833,4.4,20.84833,0.5,24.62,4.903333,13.165,0.3,16.235,5.553333,8.343333,0.2
2020/1/26 8:30,5361,12.40892,0.197,295.9,0,2.418,91.4,1016,10.43,0.019,0.5,34.835,4.4,20.835,0.5,24.62333,4.905,13.16167,0.3,16.21,5.559999,8.338333,0.2
2020/1/26 9:00,5362,12.42174,0.356,261,0.1,2.648,90.9,1016,18.22,0.033,0.5,34.85,4.398333,20.85,0.5,24.62333,4.918333,13.16,0.3,16.19,5.57,8.33,0.2
2020/1/26 9:30,5363,12.42769,0.289,137.9,0.1,2.95,85.5,1016,32.56,0.059,0.5,34.84333,4.396667,20.84333,0.5,24.645,4.918333,13.17667,0.3,16.21167,5.588333,8.331666,0.2
2020/1/26 10:00,5364,12.4716,0.274,130.4,0,3.117,83.1,1016,60.86,0.11,0.5,34.835,4.381667,20.835,0.5,24.675,4.916667,13.19,0.3,16.17167,5.591666,8.315,0.2
2020/1/26 10:30,5365,12.58751,0.32,190.2,0,3.502,82.6,1016,70.3,0.127,0.5,34.83833,4.365,20.83833,0.5,24.67333,4.925,13.20333,0.3,16.295,5.595,8.373333,0.2
2020/1/26 11:00,5366,12.58168,0.236,105.1,0,3.675,82.1,1016,74.75,0.135,0.5,34.835,4.356667,20.835,0.5,24.64333,4.933333,13.185,0.3,16.28833,5.599999,8.37,0.2
2020/1/26 11:30,5367,12.65786,0.986,96,0,3.702,80.9,1016,86.8,0.156,0.5,34.83833,4.373333,20.83833,0.5,24.64333,4.93,13.17833,0.3,16.26333,5.598333,8.361667,0.2
2020/1/26 12:00,5368,12.63616,1.25,71.85,0,3.552,82.5,1016,77.82,0.14,0.5,34.83167,4.398333,20.83167,0.5,24.63333,4.93,13.165,0.3,16.23833,5.599999,8.349999,0.2
2020/1/26 12:30,5369,12.64881,1.025,63.85,0,3.688,81.9,1015,67.65,0.122,0.5,34.83167,4.4,20.83167,0.5,24.64667,4.94,13.18,0.3,16.25667,5.599999,8.355,0.2
2020/1/26 13:00,5370,12.5459,0.557,114.9,0,3.807,81,1015,39.07,0.07,0.5,34.83333,4.401666,20.83333,0.5,24.665,4.933333,13.19333,0.3,16.245,5.599999,8.349999,0.2
2020/1/26 13:30,5371,12.4857,1.487,55.51,0.4,3.115,85.3,1015,15.88,0.029,0.5,34.83667,4.456666,20.83667,0.5,24.63667,4.934999,13.165,0.3,16.145,5.599999,8.301666,0.2
2020/1/26 14:00,5372,12.51101,2.824,63.69,0.1,2.928,87,1014,72.01,0.13,0.5,34.82,4.5,20.82,0.5,24.665,4.926666,13.20167,0.3,16.29667,5.599999,8.376666,0.2
2020/1/26 14:30,5373,12.52744,2.942,79.15,0.1,2.933,88.2,1014,45.03,0.081,0.5,34.82333,4.501666,20.82333,0.5,24.67333,4.951666,13.20333,0.3,16.18333,5.599999,8.318333,0.2
2020/1/26 15:00,5374,12.51311,2.071,102.4,0.2,2.367,90.1,1014,63.86,0.115,0.5,34.81833,4.563333,20.81833,0.5,24.65667,4.95,13.19167,0.3,16.195,5.599999,8.326666,0.2
2020/1/26 15:30,5375,12.64779,0.493,246.8,0,3.285,81.6,1013,80.9,0.146,0.5,34.81833,4.598333,20.81833,0.5,24.63333,4.98,13.17,0.3,16.23167,5.599999,8.346666,0.2
2020/1/26 16:00,5376,12.61038,0.691,222.8,0,3.743,78.09,1013,57.46,0.103,0.5,34.82166,4.599999,20.82166,0.5,24.66,4.99,13.19333,0.3,16.305,5.599999,8.378333,0.2
2020/1/26 16:30,5377,12.54943,0.672,235.1,0,3.735,78.27,1013,38.56,0.069,0.5,34.81666,4.601666,20.81666,0.5,24.68833,4.996666,13.20667,0.3,16.17833,5.599999,8.313334,0.2
2020/1/26 17:00,5378,12.50191,1.306,226.8,0,3.542,77.39,1013,29.75,0.054,0.5,34.81666,4.635,20.81666,0.5,24.64667,4.998333,13.18167,0.3,16.05333,5.599999,8.258333,0.2
2020/1/26 17:30,5379,12.43799,1.113,235,0,3.365,78.07,1013,11.78,0.021,0.5,34.81666,4.693333,20.81666,0.5,24.615,4.996666,13.15333,0.3,16.23167,5.603333,8.341666,0.2
2020/1/26 18:00,5380,12.40553,0.924,279.5,0,2.59,82.7,1013,1.453,0.003,0.5,34.81666,4.699999,20.81666,0.5,24.625,5,13.165,0.3,16.235,5.606667,8.353333,0.2
2020/1/26 18:30,5381,12.39408,0.763,294.8,0,2.273,84.2,1014,-0.007,0,0.5,34.82,4.708333,20.82,0.5,24.61833,5,13.155,0.3,16.26167,5.608333,8.361667,0.2
2020/1/26 19:00,5382,12.3951,0.09,212.9,0,2.498,83.8,1014,0.005,0,0.5,34.815,4.753333,20.815,0.5,24.615,5,13.15167,0.3,16.265,5.621666,8.363333,0.2
